CID,Isomeric SMILES
779855,CN(C)CCNC1=C(C(=O)OC2=CC=CC=C21)N
793449,CC(C)(C)P(=O)(CO)C1=CC=CC=C1
5393109,CC1=CC=C(S1)/C=N/NC(=O)C2=CC=CO2
2804933,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N=C(N)N3CCCC3
3092489,CCCOP(=O)(C(C1=CC=CC=C1)NC2=CC=C(C=C2)C(=O)O)OCCC
135886796,CC(C(=O)NC1=CC=CC(=C1)C(=O)C)OC(=O)CCCN=C2C3=CC=CC=C3S(=O)(=O)N2
969809,CCOC1=CC2=C(C=C1)N=C(N2)SCC(=O)NC3CCCCC3
2893787,C1=CC=C(C=C1)CC(C(=O)O)N2C3C(NC(=O)N3)NC2=O
778315,COC1=C(C=C(C=C1)S(=O)(=O)NC2=CC=CC=N2)OC
649077,C1C(NC2=NC(=NN2C1C3=CC=CO3)N)C4=C(C=C(C=C4)Cl)Cl
3459947,CC(=O)NC1=CC=C(C=C1)C(=O)OCC(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(F)(F)F
2812961,C1=CC=C2C(=C1)C=CC(=N2)NC(=O)NC3=CC=CS3
645093,CC1=CC=C(O1)C(C(=O)NC2CCCC2)N(C3CCCC3)C(=O)C4=CSN=N4
1507315,COC1=C(C=CC(=C1)S(=O)(=O)NC2=CC3=C(C=C2)C=NN3)Cl
651093,CCN1C(=NN=C1SCC(=O)N2CCOCC2)COC3=CC=CC(=C3)OC
7649265,C1=CC=C(C=C1)CCNC(=O)COC(=O)C2=NC=C(C(=C2Cl)Cl)Cl
20846863,CC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)N/N=C(/C)\C3=CC(=CC=C3)[N+](=O)[O-]
1133112,COC1=CC=C(C=C1)CC2=NNC(=S)O2
20923114,CCCN(CCC)S(=O)(=O)C1=C(C=CC(=C1)CN2C(=O)C3=C(C2=O)N=CC=C3)OC
18084204,CCCCCC(=O)NC1=C(C=CC(=C1)S(=O)(=O)N2CCCCC2)N3CCOCC3
24793569,CC1CC2=CC=CC=C2N1C(=O)CCN3C=CC(=N3)C
24792256,C1=CC=C(C=C1)CNC(=O)C(C2=CC=CC=N2)N(C3=CC=C(C=C3)F)C(=O)C4=CSN=N4
647407,CCOC1=C(C=CC(=C1)CN2CCN(CC2)C(=O)CC(C)C)OC.C(=O)(C(=O)O)O
6461499,C1COCCN1S(=O)(=O)C2=CC(=C(C=C2)Br)C(=O)NC3=CN=CC=C3
20945648,CC1=C(C(=C(N1C)C)S(=O)(=O)NCC2=CC=C(C=C2)OC)C(=O)N3CCCCCC3
752833,CC1=CC=C(C=C1)N2C(=NNC2=S)C3=NN(C(=C3)C)C
16194004,CN(C1=CC=CC=C1F)C(=O)C2=CC3=C(S2)C4=CC=CC=C4S(=O)(=O)C3
7315606,C1COC2=C(C=C(C(=C2)NC(=O)CC3=CC=CC=C3)Cl)OC1
6495108,CCOC1=C(C=C(C=C1)S(=O)(=O)N2CCCC(C2)C(=O)NCC3=CN=CC=C3)Cl
654404,CCOC1=CC=CC=C1NC(=O)COC2=CC=CC(=C2)N3C=NN=N3
701150,CC1=C(C=CC(=C1)S(=O)(=O)NCC(=O)O)F
309331,CC1=CC(=O)NC(=O)N1CC2=CC=CC=C2
972729,C=CCN1C(=NN=C1SCC2=CC=CC=C2)C3=CN=CC=C3
74115,C1=CC(=C(C=C1C(=O)O)[N+](=O)[O-])N
2984402,CC1=CC=CC=C1NC(=O)CC2C(=O)NCCN2C(=O)C3=CC(=CC=C3)Cl
2360508,CN1C=NN=C1SC2=C(C=C(C=C2)C(=O)OCC(=O)NC3=CC=CC=C3)[N+](=O)[O-]
5727573,COC1=C(C(=C(C=C1)/C=N/N2CCN(CC2)C3=CC=CC=C3OC)OC)OC
3186952,CC1=C2C=C(C3=NN=C(N3C2=C(C=C1)C)SCC(=O)NCC4=CC5=C(C=C4)OCO5)C
663093,CC(=NC1CCN(CC1)CC2=CC=CC=C2)C3=C(N(C(=O)N(C3=O)C)C)O
3243554,COC1=C(C=C(C=C1)Cl)NC(=O)CN2C(=CC3=C2SC=C3)C(=O)OC
705665,CCC1=CC(=O)OC2=C1C=CC(=C2)OCC3=CC=C(O3)C(=O)O
24790076,CCN1C=C(C(=N1)C)CN2CCC(CC2)N3C(=CC=N3)NC(=O)CCCC4=CC=CC=C4
9647709,CC(C(=O)N/N=C/C1=CC(=C(C=C1)Cl)Cl)N2C=C(C(=N2)OC)[N+](=O)[O-]
22586131,CCOC(=O)C1=C(N(C(=C1S(=O)(=O)NCC(=O)NC2=CC(=CC=C2)F)C)C)C
740179,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CN=CC=C3)CO
4902322,CC1=C(N(C2=NC=NC(=C12)NCCCN(C)C)C3=CC=CC=C3)C
16682341,COC1=CC(=C(C=C1)N2CCCC2=N)OC.Cl
6871736,CCCOC1=CC=C(C=C1)/C=N/NC(=O)CN2CCCCC2
6465046,COC(=O)C1=CC=CC=C1NC(=O)NC2CC2
5179795,CC1CC(NC(=S)N1CC(=O)NC2=CC=CC(=C2C)C)(C)C
9466971,CC1=CC=C(C=C1)CN(C)C(=O)C2=C(N(N=C2C)C3=CC=CC=C3)C
2846452,CC(CCC1=CC=C(C=C1)OC)N(C)CC2=CC=CC=C2
657973,CC1=C(C(=O)NC(=O)N1)S(=O)(=O)N2CCCC2
2543646,CC1=CC=CC=C1N2C(=NN=C2SCC(=O)N3CC(=O)NC4=CC=CC=C43)C
25162488,CC(C(=O)NC1(CCCCC1)C#N)OC(=O)CN2C(=O)C3=CC=CC=C3C2=O
2113354,CC1=C(SC(=N1)N2CCOCC2)C(=O)NN
1302403,CC(C)OC1=C(C=C(C=C1Cl)CNC(C)(C)CO)Cl
820165,C1CCN(CC1)C(=O)CN2C=C(C3=CC=CC=C32)C=O
7199196,COC1=C(C=CC(=C1)/C=C/C(=O)OCC(=O)NCC2=CC=CO2)OC(F)F
2857475,CCOC(=O)/C(=C/1\C2=CC=CC=C2CC(N1)(C)C)/C(=O)NC3=CC=CC=C3Br
4366274,COC(C1=CC=CC=C1)C2=NC3=CC=CC=C3NC2=O
12005402,CC1CCCN(C1)C(=S)NC2=C(C=CC(=C2)C(=O)OC)C(=O)OC
3580180,CC(=O)C1=CC=CC=C1NC(=O)COC(=O)C2CCCN2S(=O)(=O)C3=CC=CC=C3F
649994,CCOC(=O)CNC(=O)CSC1=NN=C(N1C)CN2C=NC3=CC=CC=C32
3958188,CCC1=CC=C(C=C1)OC(=O)C2=CC(=CN=C2)Br
3155655,COC1=CC=CC=C1NC(=O)CC2C(=O)NC3=CC=CC=C3N2C(=O)C4=CC=CC=C4
16190048,COC1=CC=CC(=C1)CN2CCNC(=O)C2CC(=O)NCCC3=CC=CC=N3
16289980,CC1=CC=C(C=C1)S(=O)(=O)CCC(=O)OCC(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])OC
3202662,COC1=C(C=C(C=C1)C(C(=O)NC2CCCC2)N(CC3=CN=CC=C3)C(=O)CC4=CC=CS4)OC
1482016,CC1=NN(C(=O)N1C2=CC=C(C=C2)F)CC3=CC=C(C=C3)[N+](=O)[O-]
769565,CCOC(=O)C1=C2N=NC(=C(N2N=C1)N)C#N
2816637,CCOC(=O)CN1C(=O)C(=O)N2C3=CC=CC=C3SC2=N1
719324,CCOC1=CC=C(C=C1)NC(=O)C2=CC=NC=C2
4852939,CC1=C(SC(=N1)NC(=O)C2=C(C=CC(=C2)S(=O)(=O)N3CCOCC3)F)C(=O)C
5186159,CC1=C(C=C(C=C1)NC(=O)C(C)NC(=O)OCC2=CC=CC=C2)C
16413174,COC(=O)C1=CC(=CN1S(=O)(=O)C2=CC=CC=C2)Br
655702,CC1=CC=C(C=C1)C(C(=O)NC2CCCC2)N(CCOC)C(=O)CCCC(=O)NC3=CC=CC=N3
24687330,CCCCCCN1C(=O)C2=CC=CC=C2C(=N1)C(=O)N(CC(C)C)C3=C(N(C(=O)NC3=O)CCCC)N
24791598,CN(CC1CCOCC1)C(=O)CC2C(=O)NCCN2CC3=CC(=C(C=C3)F)F
1447224,C1CN(CCN1C2=NC(=CS2)C3=CC=C(C=C3)F)S(=O)(=O)C4=CC=C(C=C4)F
667351,C1C(OC2=CC=CC=C2O1)C3=NN=C4N3N=C(S4)C5=CC=C(C=C5)F
7190638,C1=CC=C(C=C1)NC(=O)CSC2=NN3C(=NN=C3C4=CN=CC=C4)C=C2
3156105,CC1=C(C=NC2=C(C(=NN12)C)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4OC
266913,CC(=O)NC1=CC=C(C=C1)OC(=O)OC2=CC=C(C=C2)NC(=O)C
3748883,CCN1CCN(CC1)C2=NC(=NN2C)[N+](=O)[O-]
4244380,CC1=CC(=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)COC(=O)C3=C(C(=C(N3)C)C(=O)C)C)C
894303,CC1=CC(=C(C(=C1)C)S(=O)(=O)N(C)CC(=O)NC2CCCC2)C
919232,C1=CC=C(C=C1)CNC(=O)C2=COC(=O)C=C2
2552995,C1OC2=C(O1)C=C(C=C2)CNC(=O)COC(=O)C3=CC=C(C=C3)NC(=O)N
2810189,CN1C(=CC=C1S(=O)(=O)N2CCCN(CC2)CC3=CC=C(C=C3)F)C(=O)OC
3616514,CCC(C)OC1C(C(C(C(O1)CO)O)O)NC(=O)C
2425269,CC(C)NC(=O)COC(=O)/C=C/C1=CC=CO1
20909096,CC1CCCC(C1C)NC(=O)CN2C3=C(C=CC(=C3)Cl)OC4=C(C2=O)C=CC=N4
6467826,CCCN1C(=NN=C1SCC(=O)NC2=NN=C(S2)C)C3CC3
2214667,CCCCOC1=C(C=C(C=C1)Cl)CSC2=NN=CN2N
1350038,CC1(CC2=C(CO1)C(=NC(=C2C#N)SCC(=O)C3=CC=CC=C3)N4CCOCC4)C
24794156,C1CC(CN(C1)C(=O)C2=CSC=C2)N3CCN(CC3)C4=CC=CC(=C4)C(F)(F)F
16465211,COC(=O)C1=CC=C(C=C1)NC(=O)CN2CCN(CC2)CC#N.C(=O)(C(=O)O)O
24794180,CC(C)CC1=CC(=NC(=N1)N)C(=O)N2CCCC(C2)NC3=CC=C(C=C3)OC
24818118,CCC(C1=CC=CC=C1)C(=O)OCC(=O)N(CCOC)C2=C(N(C(=O)NC2=O)CC3=CC=CC=C3)N
24792284,C1=CC=C(C=C1)CCNC(=O)CN(C2=CC=CC(=C2)C(F)(F)F)C(=O)C3=CSN=N3
1488979,C1=CC(=CC=C1NC(=O)OCC2=CN=CS2)Cl
2477320,COC1=CC(=C(C=C1NC(=O)CN2C=NC3=CC=CC=C3C2=O)OC)Cl
135686547,CCC1=CC(=CC=C1)NC(=O)CSC2=NN=C(C(=O)N2)CC3=CC=C(C=C3)OC
842447,CC1=CC(=CC=C1)C(=O)NC2=CC3=C(C=C2)N(C(=N3)C)C
6900235,C1COCCN1CCC(=O)N/N=C/C2=C(C=CC(=C2)[N+](=O)[O-])OC(F)F
9602528,CC(C)CC(C(=O)N/N=C/C1=CC=CO1)NC(=O)C2=CC=CC=C2
16321272,CC1=C(C=C(C=C1)S(=O)(=O)N2CCOCC2)NC(=O)CSC3=NN=C(N3C4CC4)C5CC5
3221532,CCOC1=CC=C(C=C1)N=C2N(CC3=C(S2)N=C4C=CC(=CC4=C3)C)CCOC
3240025,C1CCC2=C(C1)C(=CS2)C(=O)NCCN3CCOCC3
1896834,C1=CC=C(C=C1)COC(=O)CNC(=O)/C(=C/C2=CC=CC=C2)/NC(=O)C3=CC=C(C=C3)Br
2967119,COC1=CC=CC(=C1)C(=O)CN(C(=O)C2=CC(=C(C=C2)Cl)Cl)N3C(=O)C4CCCCC4C3=O
16232932,CC1=C(C(=CC=C1)C)NC(=O)CNC(=O)C2CCCN(C2)C(=O)C3=CC=C(C=C3)Cl
18562105,CC1=CC(=NO1)NC(=O)CSC2=NN=C(O2)CNC(=O)C3=CC(=CC=C3)C(F)(F)F
2273760,COCCCNC(=O)CN(C1=C(C=CC(=C1)OC)OC)S(=O)(=O)C2=CC=CC=C2
2975700,COC1=C(C=C(C=C1)Cl)NC(=O)CSC2=NN=C(O2)C3=CC=CO3
9592168,C/C(=N\NC(=O)C1=CN=CC=C1)/CC(=O)NC2=CC=CC=C2NC(=O)C
2128293,CCOC(=O)NC1=CC2=C(C=C1)C(=CC(=O)O2)CN3CCN(CC3)S(=O)(=O)C4=CC=CC=C4
16191798,CN(CCC1CCOCC1)C(=O)CC2C(=O)NCCN2CC3CCCCC3
1474451,CC(C)(C)S(=O)(=O)C1=C(N2C(=C(C=N2)C3=CC=C(C=C3)F)N=C1)N
4663335,C1CC(=O)N=C2N(C1)N=C(S2)SCC(=O)NC3=NC4=CC=CC=C4S3
16825458,COC1=C(C=C(C=C1)NC(=O)CSC2=NN3C(=NN=C3C4=CN=CC=C4)C=C2)OC
889614,CN1C=NN=C1SCC2=CC(=CC=C2)Br
16277422,CC(C)C(C(=O)NC1=CC=C(C=C1)NC(=O)C)NS(=O)(=O)C2=CC3=C(C=C2)OCCO3
24980996,CC(C1=CC=CC=C1)NC(=O)C2=CC=CC=C2SCC(=O)N3CCCC3
660905,CCOC(=O)NC1(C(=C(NC1=O)C)C#N)C(F)(F)F
3428733,CC1=CC(=C(N1C(C)COC)C)C(=O)CN2C(=O)C3=CC=CC=C3C(=N2)C(=O)O
3151640,CCC(C)C(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCCC2
2956353,CCC1=CC(=C(S1)NC(=O)CC2C(=O)NCCN2)C(=O)OC
3345338,COC(=O)C1CCN(CC1)C(=O)COC(=O)COC2=CC=C(C=C2)C#N
2956112,COC1=CC(=C(C=C1)OC)S(=O)(=O)N2CCC(CC2)C(=O)NCCC3=CC=CC=C3
2936270,C1CCN(CC1)C2(CCN(CC2)C3CC(=O)NC3=O)C(=O)N
2144885,CCOC1=CC2=C(C=C1)NC=C(C2=O)S(=O)(=O)C3=CC=C(C=C3)Cl
7254437,C1=CC=C(C=C1)S(=O)(=O)CC(=O)NC2=C(OC3=CC=CC=C32)C(=O)N
1452367,CC(=O)C1=CC(=CC=C1)N2C(=NN=N2)SCC(=O)NNC(=O)C3CCCCC3
3163448,C1=CC=C(C=C1)S(=O)(=O)CCC(=O)NC2=NC=C(C=C2)Cl
2387412,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)/C=C/C(=O)OCC(=O)NC2=CC=C(C=C2)S(=O)(=O)N
24790212,COC1=CC=C(C=C1)NC2CCCN(C2)C(=O)CCC(=O)C3=CC=C(C=C3)F
3237697,CC1(CC2=NN(C(=C2C(=O)C1)N)C3=CC=CC=C3)C
16190846,CN(C1CCOCC1)C(=O)CC2C(=O)NCCN2CC3CCCCC3
686867,CCN1CN(CNC1=S)CC2=CC=CC=C2
2146629,C1=CC=C(C=C1)SCC2=CC=C(O2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)N
2089329,CCC(CC)NC(=O)CN(C1=CC=CC=C1OC)S(=O)(=O)C2=CC=CS2
16682228,C1C2[C@@H](C(C1C3C2C(=O)N(C3=O)C4=CC(=CC=C4)Cl)O)O
20953657,CCN1CCN(CC1)CCCNC(=O)CN2C(=O)C3=CC(=NN3C(=N2)C)C4=CC=CC=C4
3237989,CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CN=CC=C2
5137790,CC1=NN(C(=C1C(=O)OCC(=O)NCC2CCCO2)Cl)CC3=CC=CC=C3
2382201,CCS(=O)(=O)C1=CC2=C(C=C1)OC(=N2)SCC(=O)NC3=C(C=C(C=C3)OC)OC
2372906,CC1=CC=C(C=C1)S(=O)(=O)N(C)CC2=CC=C(C=C2)C3=NN=CO3
7260663,CC1=CC=C(C=C1)S(=O)(=O)N2CCC3(CC2)CC(=O)C4=CC=CC=C4O3
24818050,CC1CC2=C(O1)C=CC(=C2)/C(=C/3\C(N(C(=O)C3=O)CCCN4C=CN=C4)C5=CC(=CC=C5)OC)/O
16193774,CCN(CC)C1=CC(=C(C=C1)NC(=O)C2CCC(CC2)CNC3=C(C(=O)C3=O)N4CCCC4)C
3108599,C1=CC=C(C(=C1)C(=O)NNC(=O)C2=CC=CS2)[N+](=O)[O-]
4575030,CC1=C(C2=CC=CC=C2N1)N=NC3=CC(=CC(=C3)C(=O)OC)C(=O)OC
4539271,CC1(CC2(CC(OC3=C2C=CC(=C3)O)C4=CC=CC=C4)NC(=S)N1)C
1081279,CS(=O)(=O)N1CCC(CC1)C(=O)NC2=C(C=CC(=C2)Cl)Cl
17578190,C[C@@H](C(=O)N1CCC(CC1)C(=O)OC)NC(=O)C2CC(=O)N(C2)C3=CC=C(C=C3)F
3789487,C1=CN=C(N=C1)N2C(C(=C(C2=O)O)C(=O)C3=CC=CO3)C4=CC=C(C=C4)F
3239728,CCOC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC3=C(C=C2)N(C(=O)C3(C)C)C
3426128,CC1CCCN(C1)C(=O)C2=CC3=C(C=C2)C(=O)N(C(=S)N3)CCOC
1216323,C1C2=CC=CC=C2C(=O)C1(CC3=CC=CC=C3)CC4=CC=CC=C4
6457989,C1COCCN1C2=C(C=C(C=C2)NC(=O)C3=CC=C(C=C3)N4C=NN=C4)Cl
16192835,COCCN1C(=NN=N1)C(C2=CC=CS2)N3CCN4CCCC4C3.Cl
3238032,C1CN(CCN1CC(=O)NC2=CC=CC=C2F)C(=O)C3=C(C=CC=C3F)F
5292174,COC1=CC=C(C=C1)OCCNC(=O)/C=C/C2=CC=CC=C2
6497455,COCCSC1=NN=C(S1)NC(=O)C2CC(=O)N(C2)CCC3=CC=C(C=C3)F
9564678,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(=O)N/N=C/C3=CC=C(C=C3)OC
663644,CCC(C)[C@@H](C(=O)O)NC(=O)NCC1=CC=CC=C1
20969889,CC1(C2=C(C=CC(=C2)S(=O)(=O)NCC3CCC(CC3)C(=O)NCC4=CC=C(C=C4)F)N(C1=O)C)C
653532,CCOC(=O)CSC1=NC2=CC(=CC(=C2C=C1C#N)C)C
24980054,C1CCC2(C1)C(=O)N(C(=O)N2)CC(=O)N3CCN(CC3)S(=O)(=O)C4=CC(=C(C=C4)Cl)C(F)(F)F
2739748,C1=CSC=C1C2=NC(=NO2)COC3=C(C=C(C=C3Cl)F)Cl
1467660,C1CCC(C1)NC(=O)CN(CC2=CC=C(C=C2)F)C(=O)C3=CSN=N3
135455126,CC(=O)C1=CC(=CC=C1)NC(=O)CC2C(=O)N/C(=N\N=C\C3=CC=CS3)/S2
12004,C1=CC(=C(C=C1Br)Br)N
1154989,CCN1C(=NN=C1SCC(=O)NC(C)(C)C)C2=CC=NC=C2
16189771,CC1=C(N=CC=C1)CN2CCN(CC2)C(=O)CCC3=NN=C(O3)CCC4=CC=CC=C4
1640925,CCCCOC(=O)NC1=CC=CC(=C1)C(=O)C
3232459,CC(=O)NC(CC1=CC=C(C=C1)OC)C(=O)NC2CCN(CC2)C3=C(C=CC=N3)[N+](=O)[O-]
2917352,CCOC1=C(C=C(C=C1Br)C2C(CCC(=O)N2)[N+](=O)[O-])OC
4795359,COC1=C(C=C(C=C1)Cl)NCC(=O)NC2=CC(=C(C=C2)OC)S(=O)(=O)N3CCCCC3
4885523,CC(=O)NCCNC(=O)C1CCCCN1S(=O)(=O)C2=CC=CC=C2
1944394,CC(C)C(=O)NC(=S)NC1=C(C=CC2=NSN=C21)Cl
655142,CCCC(=O)NC1=CC=CC=C1N2CCN(CC2)C(=O)C3=CC=CC=C3
1232478,C1=CC=C(C=C1)C(=O)COC(=O)C2=NNC(=O)C3=CC=CC=C32
3667922,CCC(C)(C(=O)NC1CCCCC1)NC(=O)CC2=CNC3=CC=CC=C32
6463917,CN(CC1=CC=C(C=C1)OC)S(=O)(=O)C2=CC3=C(C=C2)OCCO3
2378844,CC(C)C1=CC=CC=C1NC(=O)COC(=O)COC2=CC=CC=C2[N+](=O)[O-]
7768484,COC1=CC=CC(=C1)CNC(=O)COC2=CC=CC(=C2)N3C=NN=N3
3227582,CC1C(=O)N(C2=CC=CC=C2O1)CC3=CC=C(C=C3)F
6602533,COCCCNC(C1=CC=CC=C1)C2=CC=NC=C2.Cl
3639893,CC(C(C1=CC=CS1)N2CCCC2)NC(=S)NC3=CC=CC=C3Cl
5258283,CC1=C(C=C(C=C1)S(=O)(=O)N2CCOCC2)NC(=O)COC(=O)C3=NNC(=O)C4=CC=CC=C43
9583360,COCCCNC(=S)N/N=C/C1=CC2=CC=CC=C2C=C1
644473,CC1=CC2=C(C=C1)N(N=N2)C3CCN(CC3)CC(=O)C4=CC=C(C=C4)Cl
1093358,COC1=CC(=C(C=C1)OC)S(=O)(=O)N2CCC(CC2)C(=O)N3CCCCCC3
24981755,CCOC1=CC=CC=C1N2CC(CC2=O)C(=O)N(CC3=NN=C(O3)C4=CC=CC=C4Cl)C5CC5
2808346,CC1=C(C(=CS1)NC(=O)C(C)(C)C)C(=O)OC
1333016,CN1CCN(CC1)C(=O)/C(=C/C2=CC=CS2)/NC(=O)C3=CC(=C(C=C3)OC)OC
16304239,C1COCCN1C2=NC(=O)C(S2)CC(=O)NC3=CC=CC=C3Cl
2013066,CC1=CC(=NC(=C1C#N)NCCCN2CCOCC2)C
3876359,C1=CC(=CC=C1OC2=CC=C(C=C2)S(=O)(=O)N(CCO)CCO)S(=O)(=O)N(CCO)CCO
259161,CN1C=CC(=NC1=O)OCC=C
3527953,CC(C)(C)C1=CC=C(C=C1)CN2C(=O)CSC2=O
135517573,C1CCN(CC1)/N=C/C2=C(C(=CC=C2)O)O
16832492,C1OC2=C(O1)C=C(C=C2)NC(=O)CSC3=NN=C(O3)CNC(=O)C4=CC=C(C=C4)F
2996871,CCOC(=O)CC1C(=O)NCCN1C2CCCC2
2996883,C1=CC(=CC=C1C2=NOC(=N2)CN)Cl
2866066,CC(C)(C)NCCOC1=C(C=CC=C1OC)OC.C(=O)(C(=O)O)O
2998290,CC1=CSC(=N1)NC(=O)C2CCN(CC2)C(=O)CSC3=NN=C(N3CC4=CC=CC=C4)C
5028776,CCC(CC)NC(=O)C1=C(C=CC(=C1)[N+](=O)[O-])N2CCOCC2
16189448,CCC(C)NS(=O)(=O)C1=CC=C(C=C1)NC(=O)CNCCCOCC.C(=O)O
3230875,CC1=C(C(=CC=C1)C)NC(=O)N2C3CCC2CC(C3)(C4=CN=CC=C4)O
677345,CN1C2=C(C(=O)NC1=O)N(C(=N2)N)CC3=CC=CC=C3
2809992,CC1=C(C(=C(O1)C)S(=O)(=O)NCC2=CC=C(C=C2)OC)C(=O)OC
3123324,CC(=O)NC1C(C(C(OC1OC2=CC=C(C=C2)C=O)COC(=O)C)OC(=O)C)OC(=O)C
2251334,COCCCNC(=O)/C=C/C1=CC=C(C=C1)Cl
24790510,C1CC1N2CC(CCC2=O)C(=O)NCCC3=CC=C(C=C3)C(F)(F)F
24981000,CC1=C(C(=NO1)C)COC2=CC=CC=C2C(=O)NC3=CC(=CC=C3)S(=O)(=O)N(C)C
16192594,CCCC1=[N+](CCN2C1=CC=C2C)CC(=O)C.[Br-]
768881,CC(=O)C1=CC(=CC=C1)NS(=O)(=O)C2=C(C=CC(=C2)OC)OC
5197642,CCCCOC1=CC=C(C=C1)CC2=NNC(=S)N2N
8147290,CC(=O)NC1=CC(=CC=C1)NC(=O)COC2=CC3=C(CCC3)C=C2
925269,CC1=CC(=C(C=C1)C(=O)NCC2=CC3=C(C=C2)OCO3)C
2235686,CCOC1=C(C=C(C=C1)C)S(=O)(=O)N2C=CC(=N2)C
135447422,C1=CC=C(C=C1)C2=CC(=C(C(=O)O2)C(=O)C3=CC=CC=C3)O
16810497,C1CCC(CC1)NC(=O)COC2=COC(=CC2=O)CN3CCN(CC3)C4=CC=CC=C4F
24794217,COC(C1=CC=CC=C1)C2=NN=C(O2)CCC(=O)N3CCN(CC3)C4CCCC4
1125112,CC1=CC(=C(C=C1)OC)S(=O)(=O)NC2=CC=NC=C2
659647,COCCN(CC1=CC=CC=C1)P(=O)(C2=CC=CC=C2OCC(=O)O)O
772989,C1COCCN1C(=O)CCS(=O)(=O)C2=CC=CC=C2
3243802,CC(=O)NC1=CC(=C(C=C1)OC)NC(=O)CN2CCN(CC2)CC(=O)NC3=CC=C(C=C3)Cl
807971,CCN(C1=CC=CC=C1C)C(=O)N2CCOCC2
1306734,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)NS(=O)(=O)CC2=CC=CC=C2
4131686,COC1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)N4C(=O)C5C6CCC(C6)C5C4=O)Cl
24792276,C1=CC=C(C=C1)CCNC(=O)CN(C2=CC=CC=C2)C(=O)C3=CSN=N3
4147731,CCOC1=CC(=C(C=C1NC(=O)CN2CCCC(C2)C)OCC)N3CCOCC3
135516997,COC1=CC=CC(=C1O)/C=N/NC(=O)C2=C(N(N=C2)C3=CC=CC=C3)C(F)(F)F
20901919,CC1CC2=C(N1C(=O)C)C=CC(=C2)S(=O)(=O)N3CCC(CC3)C(=O)NCC4=CC=CC=C4OC
1116759,C1=CC=C2C(=C1)NC(=N2)CSC3=NN=C(O3)C4=C(C=C(C=C4)Cl)Cl
24980312,CC1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C(=O)OCC3=C(C(=CC=C3)OC)OC
3218346,CCOC1=CC=C(C=C1)NC(=S)N2C3CCCC2CC(C3)NC(=O)C4CC4
967758,CCC1=CC=CC=C1NS(=O)(=O)C2=CC=C(C=C2)SC
4259968,COC1=CC=C(C=C1)S(=O)(=O)NC(CC(=O)O)C2=CC=CO2
16282003,CN(C1=C(N(C(=O)NC1=O)CC2=CC=CC=C2)N)C(=O)COC(=O)C3=CC(=O)NC4=CC=CC=C43
982887,CCC1=NC(=C2C3=C(CCC3)SC2=N1)N4C(=C(C=N4)C(=O)OCC)N
22584722,CC1C2=CC(=CC3=C2N(C1=O)CCC3)S(=O)(=O)NC4=CC=CC(=C4)C
628469,COC1=CC2=C(C=C1)OC=C2C(=O)C3=C(C=CC(=C3)OC)OC
2211649,CC1=C(C=C(C=C1)C(=O)O)NC(=S)NC2=C(C=C(C=C2)Cl)Cl
706367,CC1=CC(=C(C=C1NS(=O)(=O)C2=CC=C(C=C2)OC)C(C)C)O
2997801,CC(C)CN1C2=C(C(=O)NC1=O)N(C(=N2)CCC(=O)O)CCOC
4311068,CCS(=O)(=O)N1CC2=CC=CC=C2CC1C(=O)NCC34CC5CC(C3)CC(C5)C4
6458112,CC1=C(C=C(C=C1)S(=O)(=O)NC2=CC3=C(C=C2)OCCO3)C(=O)NC
9620345,CO/N=C(/C1=NON=C1N)\N
2768985,CCOC(=O)C(C)SC1=NC(=O)N2C=CC=C(C2=N1)C
16017594,CCCCC(=O)NC1=NN=C(S1)S(=O)(=O)N2CCCCCC2
656352,CC1=C(SC2=NC(=NC(=C12)NCCNC(=O)C3=CC=CO3)C)C
3239753,C1C=CCC(C1C(=O)NC2=CC=C(C=C2)Cl)C(=O)OCC(C(F)F)(F)F
16810201,CC1=CC(=C(C=C1)C)S(=O)(=O)NCC(C2=CC3=C(C=C2)OCO3)N4CCOCC4
703140,CC1=NC2=C(N1C)C=CC(=C2)NCC3=C(C=CC(=C3)OC)OC
829892,CCC1=CC=C(O1)CCC(=O)NC2=CC=CC=C2C(=O)O
6465836,CC(C1CCCO1)NC(=O)COC2=CC=C(C=C2)Br
5998993,C/C(=N\NC(=O)COC1=CC=C(C=C1)OC)/C2=CC=CS2
4850085,CCOC(=O)C1=C(C2=C(N=C(N=C2S1)C)NCCC3=CC=C(C=C3)S(=O)(=O)N)C
