CID,Isomeric SMILES
5145081,C1=CC=C2C(=C1)C(=CC(=N2)C3=CC=CC=C3Cl)C(=O)N=NC4=C(NC5=C4C=C(C=C5)[N+](=O)[O-])O
4794849,CCC(=O)C1=CC=C(C=C1)OCC(=O)NC2=CC(=CC=C2)S(=O)(=O)N(C)C3=CC=CC=C3
6496936,CC1=NC2=CC=CC=C2C(=C1C(=O)/C=C/C3=CC=CC=C3)N
2845209,CC(CCC1=CC=C(C=C1)O)NCC2=CC=C(C=C2)Br
1462215,CCN1C2=CC=CC=C2N=C1N3CCN(CC3)S(=O)(=O)C4=CC=C(C=C4)Cl
9551108,CC1=CC=C(C=C1)S(=O)(=O)CC2=CC=C(O2)C(=O)O
3118209,CC1=CC=C(C=C1)N=NC2=C(C3=CC=CC=C3N2)O
2328885,C1=CC=C(C(=C1)C2=CC=C(O2)/C=C(\C#N)/C(=O)NC3=NC(=CS3)C4=CC=CS4)[N+](=O)[O-]
3826961,C1=CC=C(C=C1)CN2C(=C(C3=C2N=CN(C3=N)CCO)C4=CC=CC=C4)C5=CC=CC=C5
3838161,CC1=CC(=NN1C2=NC3=C(C4=C(S3)CCCC4)C(=N2)SCCN(C)C)C
2920952,CCCCC(=O)NC(C1=CC=C(C=C1)N(CC)CC)C2=C(C3=C(C=CC=N3)C=C2)O
5390937,COC1=CC=C(C=C1)/C=N\N2C3=CC=CC=C3N=N2
645210,CC1=C(C(NC(=O)N1)C2=CC=C(C=C2)F)C(=O)OCC3=CC4=C(C=C3)OCO4
149800,C1=CC=C(C=C1)CNC2=C3C=CC=CC3=NC4=CC=CC=C42
3320490,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC(=CC=C4)S(=O)(=O)NCC5=CC=CO5
728950,CC(C)NC1=NC=NC2=C1C=C(C=C2)Br
931219,C1=CC=C(C=C1)C(=O)C2=C(N=C(S2)NC3=CC=CC=C3F)N
135517043,CC1=CC=CC=C1N2C(=C(C(=O)NC2=O)/C=C/C=NC3=CC=CC=C3)O
3330522,COC1=CC=C(C=C1)N=CC2=C(C3=C(O2)C=CC4=CC=CC=C43)O
6517473,COC1=CC=CC(=C1O)/C=C\2/C(=O)C3=C(O2)C=CC(=C3)O
135484279,CCN(CC)C1=CC(=C(C=C1)/C=N/NC(=O)C2=C(N(N=N2)C3=NON=C3N)C(C)C)O
54691678,C1=CC2=C(C=C1Br)SC(=N2)NC(=O)CSC3=C(C4=C(S3)C(=CC(=O)N4)O)C#N
1257066,COC1=C(C=C(C=C1)NC(=O)C2=CC(=NC3=C2C=C(C=C3)Br)C4=CC=NC=C4)OC
715217,CN(C)C1=CC=C(C=C1)/C=C\2/C(=O)N=C(S2)N3CCCCC3
2783649,CC1=[N+](C2=C(C1(C)C)C3=CC=CC=C3C=C2)C
24688073,CC(C(=O)NC1=NC(=CS1)C2=CC=CC=N2)OC3=CC=C(C=C3)F
3775080,CC(=O)N1C=C(C2=CC=CC=C21)C(C[N+](=O)[O-])SC(=O)C
3245634,CC1=CC(=NO1)NC(=O)CCCS(=O)(=O)C2=NC(=CC(=N2)C(F)(F)F)C3=CC=CS3
2865835,COC1=CC=CC=C1N2C(CC(=N2)C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CC=C4
135464499,CC1(CC(=C(C(=O)C1)C=NC2=C(N=CC=C2)/N=C/C3=C(CC(CC3=O)(C)C)O)O)C
2935925,CCC(C)NCCOCCOC1=CC=C(C2=CC=CC=C21)Cl.C(=O)(C(=O)O)O
16188258,C1=CC=[N+](C=C1)C\2=C(C3=CC=CC=C3C(=O)/C2=N\S(=O)(=O)C4=CC=CS4)[O-]
1314240,COC1=CC=C(C=C1)C2=NC(=C(C(=C2)C3=CC=CC=C3)C#N)S(=O)(=O)C
24979408,CCOC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)C(=O)N3CC(OC(C3)C)C
791069,COC1=CC=C(C=C1)NC2=CC3=NC4(CCCCC4)[N+](=C3C=C2)[O-]
24816588,CC1CN(CC(O1)C)C(=O)C2=CC=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)C
372186,CC1=CC2=NC3=C(C(=CC=C3)OC)N=C2C=C1C
7560574,C1CCC(CC1)(C#N)NC(=O)CN2C(=O)C(=C(C=N2)Cl)Cl
2052803,CCN(CC)CCN1C(=O)C2=C3C(=CC=C2)C4=CC=CC=C4C3=N1
4303460,C1=CC=C(C=C1)CCNC(=S)NC2=CC=C(C=C2)[N+](=O)[O-]
1095027,C1COCCN1C2=CC=C(C3=NON=C23)N
9632220,CCOC1=CC=CC(=C1)C2=C(N=NN2C3=NON=C3N)C(=O)N/N=C/C4=CSC=C4
135497964,CC(C(=O)N/N=C/C1=C(C(=CC(=C1)[N+](=O)[O-])OC)O)NC2=CC=CC3=CC=CC=C32
2027488,CN1C2=CC=CC=C2C(=O)C3=C1N=C(N(C3=O)C4CCCCC4)C5=CC=CO5
1104203,C1=CC2=C(N=C1)N=C(O2)C3=CC=C(C=C3)NC(=O)C4=CC=C(O4)[N+](=O)[O-]
1102900,C1=CC(=CC(=C1)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC(=CC=C6)O)C2=O
1101818,CN(CCO)C1=C2C=CC=C3C2=C(C=C1)C(=O)N(C3=O)C4=CC=CC=C4OC
2552706,C1=CC=C(C=C1)CN2C(=NN=C2SCC3=CC(=O)N4C5=CC=CC=C5SC4=N3)C6=CC=CS6
2768946,CC1=CC2=C(C=C1C)N=C(N2)C3=CC=CNC3=O
135794945,CC(C(=O)C1=CC=CC=C1)OC(=O)CCCN=C2C3=CC=CC=C3S(=O)(=O)N2
16008920,COC1=CC2=NC3=C(C=C2C=C1)C(=NN3C(=O)C4=CC=CC=C4Cl)N
3789195,COC1=C(C=C2C(N(CCC2=C1)C(=O)CCl)C3=CC=CC=C3)OC
3934765,CC1(C(=O)N(C(=O)N1)CC(=O)NC2=C(C=C(C=C2)Cl)F)C3=CC=C(C=C3)OC(F)F
3229425,CN1CCCC1CCN(C2=NC3=CC=CC=C3S2)C(=O)C4=CC=CC=C4OC
22588316,C1CC(OC1)CNC(=O)C2=C3NC(=O)C4=C(N3C(=S)S2)C=C(C=C4)C(=O)NCCC5=CC=CC=C5
1804911,CC1=CC(=CC(=C1)N2C(=O)/C(=C\C3=CC=CN3C4=CC=C(C=C4)Cl)/C(=O)NC2=O)C
9630337,C/C(=N\NC1=NC2=CC=CC=C2N1)/C3=CC=C(C=C3)N4CCOCC4
3685735,CN1C2=CC=CC=C2SC1=NC(=O)CCl
16007418,CCCCN(CC)CCNC(=O)C1=CC2=C(S1)N(N=C2C3=CC=C(C=C3)Cl)C
9631557,CCOC1=CC=CC(=C1)C2=C(N=NN2C3=NON=C3N)C(=O)N/N=C/C4=CC=CS4
2258593,CCOC1=CC=CC(=C1)N2C(=O)/C(=C/C3=CC=CO3)/C(=O)NC2=S
5331678,CC1=C(C=C2CCCCC2=N1)C(=O)/C=C/C3=CC=CC=C3F
3537138,CCOC1=CC=C(C=C1)S(=O)(=O)N(C2=CC3=C(C4=CC=CC=C42)OC(=O)S3)C(=O)C5=CC=CO5
66671,C1=CC=C(C=C1)NC2=C(C=C(C=C2)N)S(=O)(=O)O
973504,CC1=CC(=C(C=C1)S(=O)(=O)NC2=CC=CC3=C2N=CC=C3)[N+](=O)[O-]
1388811,CC1=CC=C(C=C1)C(=O)C2=NO[N+](=C2C(=O)C3=CC=C(C=C3)C)[O-]
1388911,COC1=CC=C(C=C1)N2C3=C(C=N2)C(=NC=N3)N4CCN(CC4)CC5=CC=CC=C5
25237596,C/C(=N\NC(=O)C1=CC=CC=C1O)/C2=CC=C(C=C2)NC(=O)CC3=CC=CC=C3
4617342,C1=CC(=CC(=C1)NC(=O)C(=O)NC2=CC=C(C=C2)[N+](=O)[O-])C(=O)O
5182757,COC1=C(C=C(C=C1)C2NC3=CC=CC=C3C(=O)N2C4=CC=C(C=C4)Cl)CN5C=C(C=N5)[N+](=O)[O-]
1393517,C1=CC=C(C=C1)CN2C=NC3=C(C2=N)C(=C(N3CC4=CC=CO4)C5=CC=CC=C5)C6=CC=CC=C6
6172647,C1=CC=C(C=C1)N2C(=O)/C(=C/C3=CC=C(O3)C4=CC(=C(C=C4)Cl)C(=O)O)/NC2=O
6173110,COC1=CC=CC(=C1)C(=O)N/N=C(/C2=CC=CC=C2)\C3=CC=CC=N3
16807914,CC1=CC=CC=C1N2C(=O)C3=C(C4=CC=CC=C4N3)N=C2SCC(=O)NCC5CCCO5
5182253,C1=CC=C2C(=C1)C(=CC(=N2)C3=CC(=CC=C3)Br)C(=O)NC4=CC=NC=C4
4322088,CN(C)S(=O)(=O)OC1=CC=CC(=C1)C(=O)NC2=CC(=C(C=C2)Cl)Cl
2213056,CC1=C(C=C(C=C1)C2=NN3C(=NN=C3S2)C)NC(=O)C4=CC=C(O4)C5=C(C=C(C=C5)Cl)Cl
5739396,COC1=CC=C(C=C1)/C=C/C2=NC3=CC=CC=C3C(=O)O2
1752641,CCCC1=CC=C(C=C1)OCC(=O)NNC(=S)NC(=O)C2=CC=CO2
135501338,C1=CC=C2C(=C1)NC(=N2)/C(=C\C3=CC(=C(C=C3)O)O)/C#N
6182725,CC(C)COC(=O)C1=CC=C(C=C1)OCC2=C(C=CC(=C2)/C=N\NC(=O)C3=CC(=C(C(=C3)O)O)O)OC
4551824,C1COCCN1CCOC2=CC3=C(C=C2)C4=C(C3=NNC(=S)N)C=C(C=C4)OCCN5CCOCC5
2081294,COC1=CC=C(C=C1)C(=O)NC2=NC3=CC=CC=C3N2
662428,CCCC1=CC(=C(C=C1O)O)C2=C(C=NN2)C3=CC4=C(C=C3)OCCCO4
6141196,CN(C1=CC=CC=C1)C2=C(C=C(C=C2)/C=C(\CCC(=O)O)/C3=NC4=CC=CC=C4S3)[N+](=O)[O-]
60795,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl
3136668,CCC1=CC2=C(C=C1)NC(=O)C23NN=C(S3)C4=CC=C(C=C4)C
16194784,CC1=CC(=C(C=C1)C(C)C)OCC2=NN(C3=[N+]2CCCCC3)CC(=O)C4=CC=C(C=C4)Cl.[Br-]
1183382,COC1=C(C=CC(=C1)/C=C/[N+](=O)[O-])OC(=O)C2=CC3=CC=CC=C3OC2=O
1092464,C1=CC=C(C(=C1)NC2=NC(=CS2)C3=CN=CC=C3)Cl
3089122,C1=CC=NC(=C1)NC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
1312356,CC(C)CN1C=NC2=C(C1=N)C(=C(N2CC3=CC=CO3)C4=CC=CC=C4)C5=CC=CC=C5
790155,CC1=NN(C(=O)C1)C2=CC(=C(C=C2)Cl)C(=O)O
3136571,CCC1=CC2=C(C=C1)NC(=O)C23NN=C(S3)C4=CC=CC=C4
789621,C1=CC=C(C=C1)C2=NC(=CC(=N2)C3=CC=C(C=C3)O)C4=CC=C(C=C4)O
5904335,CC1=C(N2C=CC=CC2=N1)C(=O)/C=C/C3=CC(=CC=C3)[N+](=O)[O-]
1383732,C1CC2=C(N3C(=NC=N3)N=C2C1)N4CCC(CC4)C(=O)NC5=CC=C(C=C5)OC6=CC=CC=C6
2494703,CCN(CC(=C)C)C(=O)COC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)OC
2060089,C/C(=C\C1=CC=C(C=C1)N(C)C)/[N+](=O)[O-]
973308,CCC(CC)C(=O)NC1=CC=C(C=C1)SC2=CC=C(C=C2)[N+](=O)[O-]
5903656,CC1=CC(=NC(=N1)N2C(=CC(=N2)C)C)N/N=C\C3=CC=CC=C3OC
2934091,CC1=CC(=C(C(=C1)Cl)OCCCCNCC2=CC=CC=C2)C.C(=O)(C(=O)O)O
135460451,COC1=CC(=CC(=C1O)OC)/C=C/2\C(=O)NC(=NC3=CC=C(C=C3)O)S2
3940305,C1=CC=C(C=C1)C2=C(N=C(N2)N=NC3=CC=C(C=C3)O)C4=CC=CC=C4
2558548,CC1=CN=C(S1)NC(=O)C2=C(C=C(C=C2)SC)OC
2564609,C1=CC(=CC(=C1)S(=O)(=O)NCC2=CN=CC=C2)C(=O)NC3=CC(=C(C=C3)Cl)Cl
5929780,C1CC(OC1)CN2C(=O)/C(=C/C3=CC=C(C=C3)O)/SC2=S
1890961,CCN1C2=C(C=C(C=C2)NC(=O)CSC3=NN=C(N3CC)C4=CC=CO4)C5=CC=CC=C51
5339344,CC1=C2CCCCC2=C(C(=O)N1)C(=O)/C=C/C3=CC=CC=C3OC
2877674,C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)NC3=CC=CC(=C3)C4=CN5C=CC=CC5=N4
666560,CC1=CC=C(C=C1)N2C(=NC3=C(C2=O)C(=O)C4=CC=CC=C4O3)C
6894324,CC1=CC=C(C=C1)C2=NN(C=C2/C=N/O)C3=CC=CC=C3
1138293,CCOC1=CC(=C(C(=C1O)C=NC2=CC=C(C=C2)NC(=O)C)Br)Br
135418715,C1CCC(CC1)C(=O)NC2=CC=C(C=C2)C(=O)N/N=C/C3=C(C=C(C=C3)O)O
16031870,CC1=CC(=C(C=C1)C)N2CCN(CC2)C(=O)C3CCCN(C3)S(=O)(=O)C4=CC5=C(C=C4)N(CCC5)C(=O)C
3217272,C1CC2CC(CC(C1)N2CC3=CC=C(C=C3)F)NC(=O)NC4=CC=CC=C4C5=CC=CC=C5
1847781,CC1=CC(=C(N1C2=CC=C(C=C2)O)C)/C=C\3/C(=O)NN(C3=O)C4=CC=CC=C4
2878297,CC1CC(C(C1(C#N)C#N)(C#N)C#N)N(C(=O)C)N(C)C
6891860,C1=CC=C(C=C1)C2=NNC(=C2)C3=NNC(=S)N3/N=C/C4=CC=C(S4)Br
1904724,COC1=CC=C(C=C1)CN2C(=O)/C(=C\C3=CC=C(S3)[N+](=O)[O-])/C(=O)NC2=O
1482352,C1=CC(=CC=C1O)OC2=NC3=C(C=C2)C(=CC(=N3)C(F)(F)F)C(F)(F)F
135474167,C1=CC2=C3C(=C1)N=C(N=C3/C(=C/O)/C=C2)C(F)(F)F
16196151,CC1=CC(=C(C=C1)N2C3=[N+](C=C2C4=CC=CC=C4)C5=CC=CC=C5CC3)C.[Br-]
2666420,CC1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)C(=O)NCC3=CC=CC=N3
6902062,C1=CC=C(C=C1)C2=NN(C=C2/C=N/NC(=O)C3=CC=CC=C3O)C4=CC=CS4
4247465,CC1=CC(=NC2=C1C(=O)N(S2)CC(=O)NC3=CC(=C(C=C3)Br)C)C
2966176,C1=CC=C2C(=C1)C(=C(N2)C(=O)O)C(C3=C(C(=CC(=C3)Cl)[N+](=O)[O-])O)C4=C(NC5=CC=CC=C54)C(=O)O
817361,CC(=O)C1=CC(=CC=C1)NC(=S)NC(=O)CC2=CC=C(C=C2)Cl
9601281,COC1=C(C(=C(N1)/N=C/C2=CC=CC=C2)C#N)C#N
2947147,CCN1CCN(CC1)C2=CC(=C(C=C2[N+](=O)[O-])F)N3CCC4=CC=CC=C4C3
5942255,C1=CC(=CC=C1COC2=CC=C(C=C2)/C=N/N=C(N)N)Cl
705951,CC(=O)N1CCC2=C1C=CC(=C2)N3C=C(C(=N3)C(=O)OC)O
16410659,C1=CC=C(C=C1)C2C(=NN=C3N2C(=O)/C(=C\C4=CC=C(C=C4)O)/S3)C5=CC=CC=C5
1333937,CC1=CC(=C(C(=C1)Br)OCC(=O)NC2=CC(=CC=C2)NC(=O)C3=CC=CO3)C
16187087,C1CN(CC2=C1C(=C(S2)NC(=O)C3COC4=CC=CC=C4O3)C(=O)N)CC5=CC=CC=C5.Cl
3632372,CC1=C2C(=CC=C1)C(=C(N2)C)CCNC(=O)C3=C(C4=C(C=C3)C(=O)C5=CC=CC=C5C4=O)[N+](=O)[O-]
2872306,CCN(CC)CCC(=O)N1C2=CC=CC=C2S(=O)C3=C1C=C(C=C3)NC(=O)OCC.Cl
3646030,C1C(=NN2C(=NN=C2S1)C3=CC=NC=C3)C4=CC=CS4
3646812,C1=CC=C2C(=C1)C=CC=C2C(=O)NC3=NC=C(S3)S(=O)(=O)C4=CC=C(C=C4)[N+](=O)[O-]
548037,CC1=NN=C(S1)N2C(=O)C3=C4C(=C(C=C3)[N+](=O)[O-])C=CC=C4C2=O
3631325,CC1=CC(=NN1C(C[N+](=O)[O-])C2=CC=C(C=C2)OC)C
16196006,C[N+]1=C(C=C(C=C1C2=CC=CC=C2)CCCCC3=CC(=[N+](C(=C3)C4=CC=CC=C4)C)C5=CC=CC=C5)C6=CC=CC=C6.[O-]Cl(=O)(=O)=O
3648794,C1=CC=C(C=C1)CNC(=O)C2=C3NC(=O)C4=CC=CC=C4N3C(=S)S2
6901505,C\1CC(=C(/C1=C\C2=CC=CC=C2)N3CCOCC3)/C=N/NC4=CC=C(C=C4)C(=O)O
6901636,CNC(=S)N/N=C\1/C2=CC=CC3=C2C(=CC=C3)C1=O
16447157,CC1=CC(=CC=C1)CS(=O)(=O)C2=NC=C(C(=N2)C(=O)NC3=C(C=C(C=C3)OC)OC)Cl
969886,C1=CC(=CC=C1CNC(=S)NC2=CC=NC=C2)Cl
4969038,CC(C1=C(C=C(C=C1)Cl)Cl)NC(=S)NC2=CC=C(C=C2)C(=O)C
2999672,COC1=C(C=C2C(=C1)C3=CC=CC=C3O2)NC(=O)CN4C(=O)C5(CCC6=CC=CC=C65)NC4=O
2585229,CC1=CC(=C(N1CC(F)(F)F)C)C(=O)CN2C(=O)C(=C(C=N2)Cl)Cl
24891994,CN(C)CCCN(C1=NC2=C(C=CC=C2S1)OC)C(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCC5=CC=CC=C5C4.Cl
2583506,CC(C)OC1=CC=C(C=C1)C(=O)NC2=NC3=CC=CC=C3N2
1349589,CC1=CC(NC2=C1C=C(C=C2)OC(=O)CCN3C(=O)C4=CC=CC=C4C3=O)(C)C
24891998,CN(C)CCCN(C1=NC2=CC3=C(C=C2S1)OCCO3)C(=O)C4=CC=C(S4)[N+](=O)[O-].Cl
5335514,C1=CSC(=C1)/C=N\NC2=C(C(=C(C(=C2F)F)C(F)(F)F)F)F
2765447,C1=CC=C2C(=C1)C3=NN=C(C=C3C2=O)C4=CC=C(C=C4)F
5342779,C1=CC=C2C=C(C=CC2=C1)C3=NNC(=C3)C(=O)N/N=C/C4=CC=CO4
3947745,C1=CC=C(C=C1)C(CNCC(C2=C(C=C(C=C2)Cl)Cl)C3=CNC4=CC=CC=C43)O
135521447,COC1=C(C=C(C=C1)CC2=NN=C(NC2=O)N/N=C/C3=CC=C(C=C3)O)OC
837893,CC1=CN2C=C(N=C2C=C1)C3=CC=C(C=C3)Br
1963859,CC(C)(C)C1=NC2=C(C=NN2C(=C1)NCCCN(C)C)C3=CC=CC=C3
5343000,CC1=C(C(=NN1C2=CC=CC=C2)C)/C=N/NC(=O)C3=CC(=NN3)C4=CC=CC=C4
2568934,CC1=C(C(=NO1)C)C(=O)OCC2=C(SC(=C2C(=O)OC)N)C(=O)OC
16195306,C1CN(CCN1CCCNC(=O)CC2=CSC(=N2)NC3=NC(=S)NC4=CC=CC=C43)C5=CC=CC=C5F
16196328,CC1(CC(=CC(=[N+]2CCCC2)C1)N(C)CC3=CC=CC=C3)C.[I-]
5334618,COC1=CC=C(C=C1)/C=N/NC2=CC(=NC(=N2)N3CCCC3)N4CCCC4
1251619,CN1C2=C(C=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)Cl)N=C1CN4CCCCC4
2999862,CC1=CC(=C(C2=NC3=CC=CC=C3N12)C#N)C4=CC=CO4.CN(C)C=O
7184443,CCN1CCC2(CC1)N=C(C(=S)N2C(=O)C3=CC=C(C=C3)C)C4=CC=C(C=C4)F
1840200,C1=CC=C(C(=C1)N2C(=NNC2=S)C3=NNC(=C3)C4=CC=CO4)Cl
563956,C1=CC=C(C=C1)CNC2=C3C=NN(C3=NC=N2)CC4=CC=CC=C4
4260554,CN(C)C(CNC(=O)C1=CC(=C(C=C1)Cl)S(=O)(=O)N2CCCCCC2)C3=CC=CC=C3
3611470,C1CCN(C1)C2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)F)S(=O)(=O)NC4=CC=CC=C4Cl
3780874,C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)NCC3=CN=CC=C3
23724416,C[N+]1=CC=C(C=C1)/C=C/C2=CN(C3=CC=CC=C32)CC=C.[I-]
6724,C1=CC2=C3C(=C1)C(=O)C(=O)C3=CC=C2
6731,C1=CC=C2C(=C1)C=CC(=N2)C3C(=O)C4=CC=CC=C4C3=O
135521477,CC1=C(N(N=N1)C2=NON=C2N)C(=O)N/N=C/C3=CC=CC=C3O
6014081,C1=COC(=C1)/C=C\2/C(=O)N(C(=S)S2)CCC(=O)NC3=CC(=C(C=C3)C(=O)O)O
1160074,C1COC2=C(O1)C=CC(=C2)C(=O)NC3=CC4=C(C=C3)OC(=N4)C5=CN=CC=C5
2242078,CC1=C(C=CC(=C1)NC(=O)NC2=CC=CC=C2F)Br
1160447,C1=CSC(=C1)C(=O)NC2=CC=C(C=C2)C3=NC4=C(N3)C=C(C=C4)NC(=O)C5=CC=CS5
5337414,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CN=CC=C3)/C=C/C(=O)C4=CC=CO4
135490289,CC1=C(NC(=C1C(=O)N/N=C/C2=C(C(=CC=C2)OC)O)C)C(=O)N/N=C/C3=C(C(=CC=C3)OC)O
459531,C1=CN=CC(=C1C(=O)O)N
800760,CC1=C(C(=C(N1CC2=CC=CC=C2)C)C=O)C=O
16188550,[B-](F)(F)(F)F.CCC1=CC2=C(C=C1)OC(=CC2=[NH+]C3=C(N(N(C3=O)C4=CC=CC=C4)C)C)C5=CC=C(C=C5)OC
16806297,CC(C)N1CCC2=C(C1)SC(=C2C(=O)N)NC(=O)C3=CC4=CC=CC=C4C=C3.Cl
15945378,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)C(=O)/C=C/C3=CC(=CC=C3)OC
4166081,C1CN(CCC1CC2=CC=CC=C2)CC(COC3=C(C=C(C=C3)F)Cl)O
16242959,CCOC(=O)C1CCCN(C1)CC(=O)C2=CC=C(C=C2)F.C(=O)(C(=O)O)O
3132900,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)NNC(=S)NC(=O)C2=CC=C(C=C2)Br
5414770,C1=CC(=CC=C1CN2C(=O)/C(=C\C3=COC=C3)/C(=O)NC2=O)F
1298252,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)NC(=O)NC3=CC=CC(=C3)C(F)(F)F
1614423,C1=CC(=CC(=C1)NC(=O)CCCN2C(=O)/C(=C/C3=CC=CO3)/SC2=S)C(=O)O
2855400,CC1=C(C(NC(=O)N1)C2=CC=CC=C2)C(=O)OCC3=CC4=C(C=C3)OCO4
1613895,C1=CC=C(C(=C1)C(=O)O)NC(=O)CCCN2C(=O)/C(=C/C3=CC=CO3)/SC2=S
16245491,CC(=O)C1=CC(=CC=C1)OCC(CNCC2COC3=CC=CC=C3O2)O.C(=O)(C(=O)O)O
2812530,CCC1=CC2=NC(=CN2C=C1)C3=CC(=NO3)C4=CC=CC=C4
1608030,C/C(=C\C1=CC=CC=C1)/C=C\2/C(=O)N(C(=S)S2)C3=CC=C(C=C3)C(=O)O
312601,CC1=CC=C(C=C1)SC2=C(C(=O)C3=CC=CC=C3C2=O)SC4=CC=C(C=C4)C
2813456,CC1=CN2C=C(N=C2C=C1)C3=CC4=C(C=C3)OCCO4
667720,CC1=CC=C(C=C1)C2=CN3C=C(C=CC3=N2)C
16246283,CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)OCC(CNCC3=CC=C(C=C3)OC)O.C(=O)(C(=O)O)O
650985,CC1=C(N2C(=NC=N2)N=C1C)NCCC3=CC=C(C=C3)OC
2406993,C1=COC(=C1)/C=C/C(=O)OCC(=O)NC2=C(C=C(C=N2)C(F)(F)F)Cl
4054255,C1=CC=C2C(=C1)NC3=CC4=NC=NC4=CC3=N2
2104886,CCN1C2=C(C=C(C=C2)C(=O)O)N=C1CSC3=NN=C(N3CCOC)C4=CC=NC=C4
20936439,CCC1=C(C=C(C=C1)C2=CC(=NO2)C)S(=O)(=O)NCCCN3CCN(CC3)C4=CC=CC=C4
16241897,CCOC(=O)C1=C(SC=C1C2=CC=C(C=C2)C3=CC=CC=C3)NC(=O)CNCCN(C)C.Cl
9586716,COC1=C(C=C(C=C1)C(=O)O/N=C(/CC2=C(C=C(C=C2)Cl)Cl)\N)OC
2099546,C1CC2=C(C1)SC(=C2)C(=O)OCC(=O)NC3=CC=C(C=C3)F
939330,C1=CC(=CC(=C1)F)/C=C\2/C(=O)C3=C(O2)C=C(C=C3)O
974969,CC1=CC=C(C=C1)C(=O)NC2=CC3=CC=CC=C3N=C2
3254086,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C(C)OC(=O)C3=CC=C(S3)[N+](=O)[O-]
2426240,CC1=CC=C(C=C1)NC(=S)NNC2=C(C=C(C=N2)C(F)(F)F)Cl
2102825,CN(C)C1=CC=C(C=C1)C(=O)OCC(=O)NC2=CC=C(C=C2)S(=O)(=O)N
3238559,CC1CCCCN1C(=O)CCCS(=O)(=O)C2=NC(=CC(=N2)C(F)(F)F)C3=CC=CC=C3OC
2420059,C1=CC2=C(C(=C1)N)C(=O)N(C2=O)C(=O)/C=C/C3=CC=C(C=C3)F
135651038,CC1=C(C=CC(=C1O)/C=N/NC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4)O
1215863,COC1=CC2=CC=CC=C2C=C1C(=O)NC3=CC=C(C=C3)CC4=CC=NC=C4
12005722,CCCCCCCCCCCC[N+](C)(C)CC#C.[Br-]
250997,COC1=CC(=C(C(=C1)SSC2=CC(=CC(=C2N)[N+](=O)[O-])OC)N)[N+](=O)[O-]
24982250,CC1=CC(=C(C=C1)C)OCCC(=O)OCC(=O)NCCNC(=O)COC(=O)CCOC2=C(C=CC(=C2)C)C
2974249,C1=CC=C2C(=C1)C(=NC(=N2)NC3=CC(=C(C=C3)Cl)Cl)NCCO.Cl
5223767,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)CC3=CC=C(C=C3)[N+](=O)[O-]
9263275,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=C(C=C3)CNCCCO
640180,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2
1077343,CC1=CC=CN2C1=NC3=C(C2=O)C=C(C(=N)N3CC4=CC=CO4)C(=O)NCCC5=CC=CC=C5
9462373,CCN1CCN(CC1)C2=C(C=C(C=C2)NC(=O)C3=CC4=CC=CC=C4C=C3OC)C
135449221,CC1=NC2=CC=CC=C2N3C1=CC(=C3O)CC(=O)O
17374539,C1=CC=C(C(=C1)C2=CSC(=N2)NC(=S)NC3=CC(=CC=C3)[N+](=O)[O-])Cl
135512357,COC1=CC(=CC(=C1O)OC)/C=C(\C2=NC3=CC=CC=C3N2)/C(=O)C4=CC=CS4
650642,CC(=C(C#N)C1=NC2=CC=CC=C2S1)C
1039936,C1CC1C(=O)C2=C(C3=C(S2)N=C(C=C3C(F)(F)F)C4=CC=CS4)N
5411787,CCOC1=CC=C(C=C1)C(=O)N/N=C(\C2=CC=CC=C2)/C3=CC=CC=N3
24819417,CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CO4
4527773,CC(=NC1=CC=C(C=C1)OC)C2=C(NN(C2=O)C3=NC4=CC=CC=C4S3)CC(=O)OC
