CID,Isomeric SMILES
1910761,CC1=C/C(=C\C=C(C#N)C#N)/N(C2=CC=CC=C12)C
5760298,C1=CC=C(C=C1)C(=O)/C(=C/C2=CC=C(C=C2)Cl)/C3=NC4=CC=CC=C4N3
2370102,C1=CC=C(C(=C1)NC(=S)NNC2=C(C=C(C=N2)C(F)(F)F)Cl)Cl
1474465,CC1=CC=C(C=C1)C(=O)OCN2C(=O)C(=C(C=N2)Cl)Cl
24747642,C1COCCN1CC(C2=CC=CC=C2)C(=O)C3=CC=C(C=C3)Br.Cl
1510379,CC1=CC=CC=C1N2C(=O)C3=C(S2)C=C(C=C3)F
3734285,CN(C)CCCNC(=O)C1=CC=C(C=C1)C2=NC(=CS2)C3=CC=C(C=C3)Cl
135501733,CC1=C(C(=O)NC(=N1)N2C(=O)C3=C(N2)CCCC3)CC4=CC=CC=C4
1207780,CCOC(=O)C1=C(SC2=C1N(C3=C(S2)C=CC(=C3)Cl)C(=O)CCl)C
24892626,CC1=CC2=C(C=C1)N=C(S2)N(CCCN(C)C)C(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCC5=CC=CC=C5C4.Cl
2405889,CC1=CC(=C(C=C1)C(C)C)OCC(=O)C2=C(C(=C(N2)C)C(=O)C)C
972880,CC1=C(N=CC=C1)NC2=NC(=CS2)C3=CC=CC=N3
829764,CCN(CC)C1=CC2=C(C=C1)OC(=O)C(=N2)C
3138567,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)NNC(=O)C4=CC=CC=C4O
866034,CC1=CC(=NC2=C1C(=C(S2)C(=O)NC3=NC=C(S3)C)N)C
16682221,CCCCCCCCCCN1C=CC(=N)C=C1.Br
9607375,CN(C)S(=O)(=O)C1=CC=C(C=C1)C2=CSC(=N2)N/N=C/C3=CC=CO3
1080347,C1=CC=C(C(=C1)CN2C=C(C3=CC=CC=C32)/C=C/[N+](=O)[O-])C#N
1725048,CC1(OC(=C/C(=C/C=C2C(=O)NC(=O)NC2=O)/O1)C3=CC=CC=C3)C
135433226,C1=CC2=C3C(=C1)C(=O)N(C3=CC=C2)CC4=CC=C(C=C4)C(=O)N/N=C/C5=C(C=C(C=C5)O)O
54691673,C1=C(C2=C(C(=C(S2)SCC(=O)NC3=NN=CS3)C#N)NC1=O)O
20954891,C1CN(CCN1CCCNC(=O)C2=CC=C(C=C2)NC(=O)C3=CSCCO3)C4=CC=C(C=C4)F
974921,C=CCN1C2=CC=CC=C2C(=C1O)C3=C4C=CC=CC4=NC3=O
5703486,COC1=C(C=CC(=C1)/C=C\2/C(=O)/C(=C/C3=CC(=C(C=C3)O)OC)/COC2)O
9608098,CC(=O)NC1=CC=C(C=C1)/C=N/N2C(=O)C(NC2=O)(C)C3=CC=C(C=C3)OC(F)F
4194714,CC(C)CC1=CC=C(C=C1)C(C)C(=O)NC2=CN=CC=C2
2801235,COC1=NC(=C(C=C1)[N+](=O)[O-])S(=O)(=O)C2=CC=C(C=C2)Cl
3961833,CCOC(=O)C1=C(SC2=C1CCCC2)NC(=O)C(C)N3CCN(CC3)C(=O)C4=CC=CO4
3350604,CC(CCC1=CC=CC=C1)NC(=O)COC(=O)C2=CC(=C(C=C2)S(=O)(=O)C)[N+](=O)[O-]
4216259,CCCCN1C2=C(C(=O)NC1=O)N(C(=N2)CN3C(=O)C(=C(C=N3)Cl)Cl)CCC
854418,COC1=CC=CC=C1C(=O)NC2=NC3=CC=CC=C3N2
3375236,CC1=CC=C(C=C1)C2(CC2C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])O)C4=CC=C(C=C4)C
2905407,CCCC(C)C(=O)NC1=NC=C(S1)S(=O)(=O)C2=CC=C(C=C2)[N+](=O)[O-]
17579079,C1=COC(=C1)/C=C/2\C(=O)N(C(=S)S2)CCCC(=O)NC3=C(C=C(C=C3)O)C(=O)O
16192798,CCCCCC1=CC(=C(C=C1)OCCCC[N+]2=CC=C(C=C2)C)CCCCC.[Cl-]
42574,CC1=CC(=C(C=C1NC(=O)C2=C(C(=CC(=C2)I)I)O)Cl)C(C#N)C3=CC=C(C=C3)Cl
704682,CC1=CC(=CC=C1)NC2=NC(=CS2)C3=C(N=C4N3C=CC=C4)C
135650601,C1=CC(=CC=C1/C=C/2\C(=O)N(C(=S)S2)/N=C/C3=CC=C(C=C3)O)O
7341556,CN1C(=O)/C(=C/C2=CC=CN2C3=CC4=CC=CC=C4C=C3)/C(=O)NC1=S
2982231,CC(C(C1=CC=CC=C1)O)NCC2=CC=C(C=C2)OCC3=CC=C(C=C3)Cl.Cl
1331611,C1=CC(=CC(=C1)NC(=O)C2=CC3=C(C=C2)N=C(C(=N3)C4=CC=CO4)C5=CC=CO5)C(F)(F)F
2162211,C1=CC=C(C(=C1)C(=O)NC2=NC=C(S2)S(=O)(=O)C3=CC=C(C=C3)[N+](=O)[O-])F
5184800,CS(=O)(=O)C1=C(C=C(C=C1)C(=O)OCC(=O)NC23CC4CC(C2)CC(C4)C3)[N+](=O)[O-]
2426234,C1=CC(=CC=C1NC(=S)NNC2=C(C=C(C=N2)C(F)(F)F)Cl)Cl
24978766,CN(CCOC1=CC=C(C=C1)Cl)C(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CO4
6243882,CC(C)(C)C1=CC=C(C=C1)C(=O)O/N=C(/C2=CC=CC=C2)\N
2368804,CC1=CC=C(C=C1)NC(=O)C2=C(N(C(=C2)C)C3=CC=CC=C3)C
6603430,COC1=C(C=C(C=C1)CCNC2=NC=NC3=C2OC4=CC=CC=C43)OC.Cl
11958738,COC1=C(C=C(C=C1)N(C(C2=CC=CS2)C(=O)NC3CCCC3)C(=O)C#C)OC.Cl
883995,CC1=CC=C(C=C1)C(=O)/C=C/C(=O)C2=CC=C(C=C2)C
5766967,C1=CC(=C(C=C1Cl)C(=O)O)C2=CC=C(O2)/C=C/C3=NC(=O)NC(=C3)C(F)(F)F
7352664,CC1=C(C=C(C=C1)SCC(=O)OCC(=O)N(C)CC(=O)NC2=CC=C(C=C2)F)C
3339005,CC(=O)N(CC1=CC=C(C=C1)F)C2=C(C(=O)C3=CC=CC=C3C2=O)NCCC4=CC=CC=C4
5953984,C1=CC=C(C(=C1)C(=O)NN2C(=O)/C(=C/C=C/C3=CC=CO3)/SC2=S)O
789893,COC1=CC=C(C=C1)C2=NC(=NO2)C3=CC=CC=N3
2731955,C1=CC(=C(C(=C1)Cl)CSC2=NN=C(S2)C3=CC=NC=C3)Cl
738092,C1=CC2=C(C3=C(N2C=C1)C=C(C=C3)O)C#N
3651651,CCN(CC1=CC=CC=C1)C2=CC=C(C=C2)N=NC3=NN(C(=C3[N+](=O)[O-])C)C
135521560,CCN=C1NN=C(CS1)C2=C(N(C(=C2)C)CC=C)C.Cl
4559736,C1=CC=NC(=C1)C2=C(NC3=C2C=CC(=C3)[N+](=O)[O-])N
16192713,CCCCCC1=CC(=C(C=C1)OCCCC[N+]2=CC=CC(=C2)C)CCCCC.[Cl-]
2834414,CC1CCC(C(C1)OC(=O)CN2C3=CC=CC=C3[N+](=C2C4=CC=C(C=C4)Br)C)C(C)C.[Cl-]
3042319,CC(C)CC1=CC=C(C=C1)C(C)C(=O)NC2=NC=CS2
7386206,CC1=CC(=C(C=C1)C)CN2C(=C(N=N2)C(=O)NC3=CC4=C(C=C3)OCCO4)N
2723941,C1=CC=C(C=C1)COC2=C(C=C(C=C2)CCN)OCC3=CC=CC=C3.Cl
9586497,C1=CC(=CC=C1/C=N/N=C(N)N)OCC2=C(C=C(C=C2)Cl)Cl
2834423,CC1CCC(C(C1)OC(=O)CN2C3=CC=CC=C3[N+](=C2C4=CC=CC=C4)C)C(C)C.[Cl-]
16307990,CC1=CC(=C(N1C2CC2)C)C(=O)CN3C(=O)C(NC3=O)(C)C4=CC=C(C=C4)OC
5737516,COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N2C3=CC=CC=C3N=C2SCC=C
11979277,CCCCCCCCCCCCCCCC[N+]1=CC=C(C=C1)C(=O)N.[Br-]
24816489,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)NC(=O)C(=O)C4=CNC5=CC=CC=C54)C(F)(F)F.C(=O)(C(F)(F)F)O
16240451,CCOC1=C(C=CC(=C1)/C=C\2/C(=O)/C(=C/C3=CC(=C(C=C3)O)OCC)/CN(C2)C)O.Cl
1162385,COC1=CC(=CC(=C1OC)OC)C(=O)OC2=CC=CC(=C2)NC3=NC=NC4=CC=CC=C43
3525489,CCCN1C(=O)C(=C(C(=N1)[N+](=O)[O-])C(C#N)C2=NC3=CC=CC=C3O2)Cl
24981147,CC1(C(=O)N(C(=O)N1)CC(=O)C2=CC3=C(C=C2)OCO3)C4=CC=C(C=C4)OC(F)F
2055076,C1=CC=C2C(=C1)C(=O)C=C(O2)C3=C(C(=C(C(=C3F)F)F)F)F
24819366,CC1=C(C(=CC=C1)N2C3=C(C=N2)C(CCC3)NC(=O)C4=C(N=C(C=C4)OC)OC)C
2315524,CC1=CC=C(O1)C2=NN(C=C2/C=C\3/C(=O)N(C(=S)S3)CCCCCC(=O)O)C4=CC=CC=C4
5583816,CC(C)N1C(=O)/C(=C/C=C/C2=CC=CO2)/C(=O)N(C1=O)CC3=CC=CO3
3798575,CC1=CC=C(C=C1)N=CC2=C3C=CC=CC3=C(S2)O
16806361,CN1CCC2=C(C1)SC(=C2C(=O)N)NC(=O)C3=CC=C(O3)[N+](=O)[O-].Cl
1910825,CCCCN(CCCC)C1=CC(=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O)O
776372,C1=CC=C(C=C1)OC2=C3C4=C(C5=CC=CC=C5C3=O)ON=C4C=C2
5146955,CCOC(=O)C1=CC=C(C=C1)NC(=S)N2CCSC2C3=CC=C(C=C3)Br
16196146,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC3=[N+](C(=CS3)C4=C(C=C(C=C4)Cl)Cl)CC=C.[Cl-]
5775469,CCCN1C(=O)/C(=C\C2=CC=C(O2)N3CCOCC3)/SC1=O
1471205,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)OC3=C(C=C(C=N3)C(F)(F)F)Cl
5057111,CC1=CC(=C(N1CC2CCCO2)C)C(=O)COC(=O)C3=CC=CC=C3Br
135469975,CN1C(=C(C(=O)N(C1=S)C)/C=C/C=NC2=CC=CC=C2)O
135472810,COC1=CC=CC(=C1O)/C=N/NC2=CC=C(C=C2)C(=O)O
4602183,CCOC1=CC=C(C=C1)NC(=O)CN2C(=O)C(NC2=O)(C)C3=CC=C(C=C3)OC(F)F
16239028,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=CS3)/C=N/N=C(N)N.[N+](=O)(O)[O-]
24747640,CC(CCC1=CC(=C(C=C1OC)OC)OC)NCCC(C2=CC=CC=C2)C3=CC=CC=C3.Cl
5714545,CC(C)(C)C1=CC=C(C=C1)C2=CC(=C(S2)C(=O)OC)NC(=O)/C=C/C(=O)O
6052915,CCOC1=CC=C(C=C1)/C=N/NC(=O)C2=C(N(N=N2)C3=NON=C3N)C4=CC=CS4
135517024,CC1=CC(=CC=C1)N=NC2=C3C=CC=NC3=C(C=C2)O
6887818,C1=CC=C2C(=C1)C(=CC(=N2)C3=CC=C(C=C3)Br)C(=O)N/N=C/C4=CC=CC=N4
4840012,CN(C)CCCNC(=S)NCC(C1=C(C=C(C=C1)Cl)Cl)C2=CNC3=CC=CC=C32
5737725,COC1=C(C=CC(=C1)/C=C\2/C(=O)/C(=C/C3=CC(=C(C=C3)OCCO)OC)/CC2)OCCO
1130140,CCCN1CCC2=C(C1)SC(=C2C#N)NC(=S)NC(=O)C3=CC=CC=C3
4326878,CN1C=CN=C1SC2=CC(=C(C3=NON=C23)[N+](=O)[O-])NCCCO
5161265,CC1=CC(=C(N1CC2CCCO2)C)C(=O)COC(=O)C3=CC=CC=C3O
2998797,CC1=C(SC=C1)C(=O)OCC(=O)C2=C(N(C(=C2)C)CC3CCCO3)C
135460430,C1COCCN1S(=O)(=O)C2=C(C=CC(=C2)[N+](=O)[O-])N/N=C/C3=C(C(=CC=C3)O)O
9583467,CC1=C(C(=NN1C(C)(C)C)C)/C=N/OC(=O)NC2=CC=C(C=C2)Cl
12005228,CC1(CC(CCO1)C(CCN(CC2=CC=C(C=C2)OC)C(=O)C3=CC=CO3)C4=CC=C(C=C4)F)C
721948,C1=CC(=CC=C1C#N)NC(=O)NC2=CC=C(C=C2)Cl
2404972,CCC1=C(C(=CC(=C1)SC#N)C)NC(=O)CCl
664366,CC[C@@H](C)[C@@H](C1=NN=C(O1)S(=O)(=O)CC2=C(C=CC(=C2)C)C)NC(=O)OC(C)(C)C
1249532,COC(=O)C1=C(C=CC(=C1)NC(=O)NC2=CC(=CC=C2)Cl)Cl
658734,C1CN(CC2=CC=CC=C21)C3=NC=NC4=C3NC5=CC=CC=C54
3776314,CCN(CC)C1=CC=C(C=C1)N=NC2=NN(C(=C2[N+](=O)[O-])C)C
9594976,CC1=CC(=C2C=C(C=CC2=N1)OC)N/N=C/C3=C(C=C(C=C3)OC)OC
328144,C1CCNC(C1)C(C2=CC(=NC(=C2)C(F)(F)F)C3=CC=C(C=C3)C(F)(F)F)O
23724230,CC/C(=C/C1=[N+](C2=C(S1)C=CC3=CC=CC=C32)C)/C=C\4/N(C5=C(S4)C=CC6=CC=CC=C65)C.[Cl-]
286873,COC1=C(C=C2C(=C1)C=CN=C2C(=O)C3=CC(=C(C=C3[N+](=O)[O-])OC)OC)OC
1397809,COC1=C(C=CC(=C1)/C=C\2/C(=O)N(C(=S)S2)C3=CN=CC=C3)O
233874,CC(C)C1=CC=C(C=C1)C2=NC3=CC=CC=C3S2
6385598,C1=CC(=CC=C1N/N=C(\C#N)/C(=S)N)[N+](=O)[O-]
3599500,COC1=CC(=C(C=C1N2C=C(NC2=O)C3=CC=C(C=C3)Cl)Cl)OC
1540666,CC1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)C4=C(C3=NO)C=C(C=C4)S(=O)(=O)N5CCC(CC5)C
8030390,CC1=C(C(=O)OC2=C1C=CC(=C2C)OCC(=O)NC3=CC=CC=N3)C
9632900,C1OC2=C(O1)C=C(C=C2)C3=C(N=NN3C4=NON=C4N)C(=O)N/N=C/C5=CC=CS5
130606,CC1=CC=C(C=C1)S(=O)(=O)NC2=C3C(=CC(=C2)OC)C=CC=N3
3147878,C1CCN(CC1)C2=C(C(=O)C3=CC=CC=C3C2=O)NC4=CC=CC=C4
2858900,C1=CC=C(C=C1)CN2C3=CC=CC=C3N(C2=N)CC(=O)C4=CC=C(S4)Br.Br
2212798,CC1=C(C=C(C=C1)C2=NN=C(N2CC=C)SCC3=CC=C(C=C3)C(=O)NC4=NC=CS4)Cl
2917512,CN1C2=C(C(NC1=O)C3=CC=CC=C3[N+](=O)[O-])C(=O)CCC2
24982343,CCOC1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)C(=O)NCC(C3=CC=CS3)N4CCOCC4
16682477,C[N+]1=CC=CC2=C(C=CC(=C21)[O-])Br.O
2276396,CC1=C(C2=C(C=C1)N3C(=O)/C(=C/C4=CC=C(O4)C5=CC=CC=C5C(=O)O)/SC3=N2)C
852940,CCC1=CC2=C(S1)N=C(NC2=O)C3=CC=CC=N3
5362868,CC1CCC/C=C/C2CC(CC2C(/C=C/C(=O)O1)O)O
24980640,CN(CC1=CC(=CC=C1)OC)C(=O)C2=CC(=C(C=C2)OCC(=O)NC3=CC=CC(=C3)C(F)(F)F)OC
667046,CCCN1C2=CC=CC=C2N=C1NC3=NC4=CC=CC=C4N3C
135458726,C1=CC=C2C(=C1)C(=CN2)/C=N/NC3=CC=CC=C3[N+](=O)[O-]
721060,CC1=CC=C(C=C1)NC2=NC(=NC(=C2)C)NCC3=CC=CC=C3
2055896,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=C(C3=C(S2)CCC3)C(=O)O
5176394,CCC1=C(C(=NC2=CC=CC=C2N1)NC(=O)NC3=CC(=C(C=C3)Cl)Cl)C(=O)OCC
12006029,CN(C)CCCN(C1=NC2=C(S1)C=C(C=C2)Cl)C(=O)C3=CC4=C(CCCC4)C=C3.Cl
25237246,CN1C2=C(C=C(C=C2)/C=N/NC(=O)C3=C(C=CC(=C3)O)O)C4=CC=CC=C41
1394220,CC1(CC2=C(C(N1)(C)C)SC(=C2C#N)NC(=O)COC3=CC=CC4=CC=CC=C43)C
5310930,CC1=CC(=C(N1C)C)/C=C\2/C(=O)N3C(C(=C(N=C3S2)C)C(=O)C)C4=C(C=C(C=C4)OC)OC
16194416,COC1=CC=C(C=C1)N2C=CC=C2/C=C/3\C(=N)N4C(=NC3=O)SC(=N4)C5=CC=CO5
698314,CC1=CC(NC2=C1C=C(C=C2)OC(=O)C3=CC=CO3)(C)C
24819749,C1CC(CN(C1)C(=O)C2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=C3)C(F)(F)F
1736341,CC1=CC=C(C=C1)C(=O)C2=COC3=C2C(=O)C(=O)C4=CC=CC=C43
899970,CN(C)/C=C/C1=C(C2=C(O1)C=CC(=C2)O)[N+](=O)[O-]
2281759,CC1=CC(=CC=C1)N2C(=O)/C(=C/C3=CC=CN3C4=CC=C(C=C4)Cl)/C(=O)NC2=O
1740950,CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=C(C(=C(S4)C(=O)OC(C)C)C)C#N
135455077,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C2=NN3C4=CC=CC=C4[N+](=C3SC2)C.[Br-]
1188014,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)Cl
5322407,COC1=CC=C(C=C1)NS(=O)(=O)C2=CC3=C(C=C2)N[C@@H]([C@H]4[C@@H]3C=CC4)C5=CC=C(C=C5)C(=O)O
1187613,C1=CC=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)OC(=O)C4=CC=CC=C4Cl
6154033,C1=CC=C(C=C1)/C(=N\NC(=O)C2=CC(=CC=C2)F)/C3=CN=CC=C3
16191094,C1=CC2=NC(=CN2C=C1)CCNC(=O)C3=NOC(=C3)COC4=CC5=C(C=C4)N=CC=C5
6377798,CCOC(=O)/C(=C\C1=CC=C(C=C1)Cl)/C2=NC3=C(C(=C(S3)C)C)C(=O)N2
16193065,C1CCC2=NC3=C(C=C(C=C3)NC(=S)NCCCN4CCC(CC4)CC5=CC=CC=C5)C(=O)N2CC1
652267,CC1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)CN3N=C(N=N3)C4=CC=CC=C4
9590741,C/C(=N\NC(=O)C1=CC=C(C=C1)Cl)/C2=CC=CC=N2
766190,C1CN(CC2=C1C3=CC=CC=C3N2)CC4=CC(=C(C=C4)Cl)Cl
135439902,C1=CC=C(C=C1)/C(=N\NC2=CC=C(C=C2)Br)/N=NC3=NNN=N3
3134137,CC1=NN(C(=C1CN(C2=CC=CC3=CC=CC=C32)C(=O)CCl)Cl)C4=CC=CC=C4
5713202,CC1=CC(=NC(=N1)S/C=C/C(=O)C2=CC=CC=C2)C
6149177,C1=CC(=CC=C1C(=O)/C=C/C2=CC(=C(C=C2)Cl)[N+](=O)[O-])O
661231,CC1=CC(=C(C=C1)N2C3=C(C=N2)C(=NC=N3)N4CCN(CC4)C5=CC=CC=C5)C
2930286,C1=CC=C(C=C1)C2=C(N(C3=NC=NC(=C23)NCCCN4C=CN=C4)CC5=CC=CO5)C6=CC=CC=C6
25237601,C/C(=N\NC(=O)C1=CC(=CC(=C1)O)O)/C2=CC=C(C=C2)NC(=O)CC3=CC=CC=C3
67238,C1=CC=C2C(=C1)C3=CC(=C(C=C3N2)O)C(=O)NC4=CC=C(C=C4)Cl
9776887,COC1=CC=C(C=C1)C2=CN=NC(=N2)N/N=C/C=C/C3=CC=CO3
2864614,COC1=C(C2=C(C=C1)C(OC2=O)NC3=NC(=CS3)C4=CC=CC=C4)OC
2998676,CC1=CC(=C(N1CC2CCCO2)C)C(=O)CN3C(=O)C4=CC=CC=C4S3(=O)=O
2931173,CCCCN1C2=CC=CC=C2N=C1NC(=S)NC3=CC=CC=C3
16188602,CC1(C2CCC(OC2C3=CC=CC=C3O1)(C)C#CC[N+]4(CCCCC4)C)C.[I-]
900061,CC1=NC2=C(C(=O)N1N)SC(=C2)C3=CC=C(C=C3)OC
2350847,C1=CC=C(C(=C1)C(=O)C2=CC(=C(C=C2)Cl)[N+](=O)[O-])C(=O)OCC(=O)NC3=CC=CC(=C3)C#N
1208078,CC(=O)N1C=C(C2=CC=CC=C21)N(C3=CC=CC=C3OC)C(=O)CCl
16682556,CCN(CC)CC[N+]1=C(C=C(C=C1C)C2=CC=C(C=C2)OCC)C3=CC=C(C=C3)OCC.[O-]Cl(=O)(=O)=O
878060,CC1=CC(=C(N1C2=CC=CC=C2)C)C=C3C(=O)C4=CC=CC=C4C3=O
5297899,C1C(C1(Cl)Cl)C2=CC=C(C=C2)NC(=O)C3=CC(=CC=C3)[N+](=O)[O-]
1388091,COC1=CC(=CC2=C(N3C(=CSC3=NC2=O)C4=CC=CC=C4)N)C=C(C1=O)OC
2145571,CC1=C(C=CO1)C2=NN=C3N2N=C(S3)C4=C(OC(=C4)C5=CC=C(C=C5)F)C
5713277,CC(=O)OC(C)(C)/C=C/C(=O)C(C)(C1[C@@H](C[C@@]2([C@@]1(CC(=O)[C@@]3(C2CC=C4C3CC[C@H](C4(C)C)O)CO)C)C)O)O
1790658,COC1=CC(=CC(=C1OC)OC)C(=O)NNC(=S)NC(=O)C2=CC=C(C=C2)Cl
6002117,C1CN(CCN1C2=CC=CC=N2)C(=O)C3=CC(=C(C=C3)S(=O)(=O)C4=CC(=CC=C4)Cl)[N+](=O)[O-]
3954939,C1CN(CCC1C(=O)NC2=NC3=CC=CC=C3S2)S(=O)(=O)C4=C(C=CC(=C4)[N+](=O)[O-])Cl
1930774,CCOCCCN1C(=C(C2=NC3=CC=CC=C3N=C21)C(=O)NC4=C(C5=C(S4)CCCC5)C(=O)OC)N
135490286,COC1=CC=CC=C1NS(=O)(=O)C2=C(C=CC(=C2)[N+](=O)[O-])N/N=C/C3=CNC4=CC=CC=C43
650898,CC1=CN=C(S1)NC(=O)CSC2=NC=C(N2CC3=CC=CO3)C4=CC=CC=C4
135490270,CC1=C(C2=CC=CC=C2N1)/C=N/NC3=C(C=C(C=C3)[N+](=O)[O-])S(=O)(=O)NC4=CC=CC=C4OC
8478,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-]
5284439,C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3.C(=C\C(=O)O)\C(=O)O
17284516,CCCC1=CC=C(C=C1)C(C)NC(=S)NCC2=CC=C(C=C2)F
7594,C1=CC=C(C=C1)NC(=NC2=CC=CC=C2)N
3241960,CC(C)N1CCC2(CC1)NC(CC(=N2)C3=CC4=C(C=C3)OCO4)C5=C(C=CC(=C5)Cl)O
5307955,CSC1=CC=C(C=C1)CN2C(=C(N=N2)C(=O)NCC3=CC=CC=C3)N
1920377,CC1=CC=C(C=C1)N(C(=O)CCl)NC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O
2944406,CC(C1=CC=C(C=C1)[N+](=O)[O-])C(=O)NC2=CC3=C(C=C2)OCCO3
5203568,CC(C1=CC=CC=C1)NC(=O)CN(C2=CC=CC(=C2)C(F)(F)F)S(=O)(=O)C3=CC(=C(C=C3)Cl)[N+](=O)[O-]
18127589,CC(C(=O)NC1=NC(=CS1)C2=CC=CC=N2)OC3=CC(=CC=C3)Cl
16355247,CC1(C(=O)N(C(=O)N1)CC(=O)NC2=C(N=CC=C2)Cl)C3=CC=C(C=C3)OC(F)F
12005285,CC1=CC=C(C=C1)SC2=CC(=C(C3=NON=C23)[N+](=O)[O-])NCCCOC(=O)C
5286961,CC1=CC(=CC(=C1O)Br)/C(=C/2\C=C(C(=O)C(=C2)Br)C)/C3=CC=CC=C3S(=O)(=O)O
4271890,CCCCC1C2(C(=N)OC3(O1)CCCCC3C2(C#N)C#N)C#N
5349700,CCCC1=CC=C(C=C1)C(=O)O/N=C(/C2=CC=CC=N2)\N
2836580,CCC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)NC3=CC=C(C4=NON=C34)[N+](=O)[O-]
2884240,COC(=O)C1=NN(C(C1)(C2=CC=C(C=C2)Cl)O)C(=O)C3=CC(=CC=C3)Br
9678325,CC1=NN(C(=C1/C=N/NC2=NC3=CC=CC=C3S2)Cl)C4=CC=CC=C4Cl
16193244,C1COCCN1C2=CC=C(O2)/C=C\3/C(=O)N(C(=O)S3)C4=CC=CC=C4
16014490,CCOC1=CC=CC=C1NC(=O)C2=NC(=NC=C2Cl)S(=O)(=O)CC3=CC=CC(=C3)C
838877,C1=CC=C(C=C1)C2=CC=C(C=C2)C3=NC(=NO3)C4=CC=CC=N4
9680914,CC1=CC(=C(N1C2=CC=CC=C2)C)/C=N/NC3=NC=NC(=C3[N+](=O)[O-])N
2412504,C1=CC(=C(C=C1Cl)Cl)CN2C=CSC2=NC(=O)CCl
2835426,CCN(CC)CCCCN1C2=CC=CC=C2SC3=CC=CC=C31.Cl
5210304,CN1C2=CC=CC=C2N=C1N=NC3=CC=CC=C3
135433188,CC(C)(C)C1=CC=C(C=C1)C2CC2C(=O)N/N=C\C3=CC=CN3
23724408,CC1=C(C2=CC=CC=C2N1CC=C)/C=C/C3=CC=[N+](C=C3)C.[I-]
4454203,C1=CC=C2C(=C1)C(=CC(=O)C2=O)NC3=CC=C(C=C3)F
658921,C1=CC=C(C=C1)N2C(=C(C3=NC4=CC=CC=C4N=C32)C#N)NC(=O)C5=CC=C(O5)Br
135477972,CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)/C=N/NC3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-])C
2815170,C1COC2=C(O1)C=CC(=C2)C(=O)CN3C(=O)C4=CC=CC=C4S3(=O)=O
2815175,C1COC2=C(C=C(C=C2)C(=O)CN3C(=O)C4=CC=CC=C4S3(=O)=O)OC1
818740,C1=CC=C(C=C1)N(C2=CNC3=CC=CC=C32)C(=O)CCl
818739,CC(=O)N1C=C(C2=CC=CC=C21)N(C3=CC=CC=C3)C(=O)CCl
1329592,C1=CC=C(C=C1)CNC(=O)C2=CC3=C(C=C2)N=C(C(=N3)C4=CC=CO4)C5=CC=CO5
135435971,C1=CC2=C(C=C1O)N3C(=C(C=N3)Br)N=N2
5735198,CN1C2=CC=CC=C2N=C1/C=C/C3=CC=C(C=C3)OC
2741895,C1CN(CCN1C2=NC=C(C=C2)NC(=O)C3=CC=CS3)C4=C(C=CC=N4)C(F)(F)F
2179291,CC1=CC2=C(C=C1C)SC(=N2)N3C(=O)CNC3=S
9595162,CC1=CC(=C(C=C1)N/C(=N/C2=NC(=CC(=N2)N3CCCCC3)C)/N)C
5735866,CC(=O)NC1=CC=CC(=C1)C(=O)/C=C/C2=CC=C(C=C2)Br
2122530,CC1=C(NC(=C1C(=O)C)C)C(=O)COC(=O)C2=CC(=CC=C2)S(=O)(=O)N(C)C3=CC=CC=C3
2181065,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)NC(=O)C3=C(C(=C(C(=C3F)F)F)F)F
9653239,C1=CC=C(C(=C1)C(=O)N/N=C/C2=CC=CC3=C2N=CC=C3)O
1338419,CCOC1=C(C=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=NC4=CC=CC=C4N3)Cl)[N+](=O)[O-]
4596188,C1=COC(=C1)CSC2=CC(=C(C3=NON=C23)[N+](=O)[O-])NCCCO
